url,title,description,bedrooms,bathrooms,floor_area_sqm,street_address,city,region,latitude,longitude,amenities,price,lot_area_sqm,property_type_raw
https://www.lamudi.com.ph/property/41032-73-a707d0585ced-6c48-19e8450-9f9f-77a4,Land For Sale in Pooc,"Corona Del mar
Location: Talisay, Cebu
Lot Area: 270 sqm
Sale: Php 9,450,000",,,,"6RR9+CP Talisay, Cebu, Philippines",Talisay,Cebu,10.241117,123.819307,,9450000,270.0,Accommodation | land | Lot in Corona Del Mar Talisay
https://www.lamudi.com.ph/property/41032-73-a9d7279a302-e668-19e844a-8de5-7281,Condo For Sale in Cebu IT Park,"Asia Premier
Location: IT Park, Cebu City

Bedroom: 2
Toilet & Bath: 2
Floor Area: 90 sqm
Monthly Rent: Php 65,000
Sale: Php 16M",2.0,2.0,90.0,"Asia Premier Residences, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3283926,123.9072616,"24 hours security, Gym, Swimming pool, Fully furnished",65000/month,,Accommodation | condo | 2 Bedroom in Asia Premier IT Park
https://www.lamudi.com.ph/property/41032-73-ac1e59a112f6-7abb-19e6a01-8658-7780,House For Sale in Lamac,"🏡HOUSE AND LOT FOR SALE IN CEBU CITY ✨
📍 Molave Heights, Talamban Cebu City

Experience comfortable and modern living in this brand-new fully furnished home! Perfect for families looking for a peaceful and prime location in Cebu City.

🏠 Property Features:
✔ Single Detached
✔ 2 Storey Brand-New House
✔ Fully Furnished
✔ 4 Bedrooms
✔ 3 Toilet and Bath
✔ Kitchen with Cabinets
✔ Dirty Kitchen
✔ Dining Area
✔ Spacious Living Area
✔ 2-Car Parking

💰 Selling Price: ₱19,500,000

If you think this property is perfect for you, take action before it’s gone!

📩 DM for more details and site viewing.

Mailyn Song
MDC Realty and Brokerage
📱+63956992---- / 0956632----

#HouseAndLotForSaleCebu #CebuProperty #CebuHouseForSale #TalambanCebu #MolaveHeights #houseandlotforsale",4.0,4.0,,"Molave Highlands Subdiv., Subdiv., Yati, Liloan, Lalawigan ng Cebu, Pilipinas",Consolacion,Cebu,10.3924962,123.9696377,"24 hours security, Air conditioning, Alarm, Balcony, Basketball court, Built-in wardrobe, Garage, Cctv, Access for people with disabilities, Drying area, Electricity, Entertainment room, Equipped kitchen, Fire alarm, Fireplace, Fully fenced, Garden, Grill, Integral kitchen, Internet, Jogging path, Open space, Panoramic view, Security, Service room, Shower rooms, Swimming pool, Water tank, Water, Yard, Wifi, Fully furnished",19500000,,Accommodation | house | Brand-New Fully Furnished House
https://www.lamudi.com.ph/property/41032-73-ae44e05ccaac-7815-19e6716-a1b1-7970,Condo For Sale in Cebu Business Park,"For Sale: Solinea 1 bedroom

Location: Tower 1
32nd floor
Unit: 32D
Floor area: 37sqm
1 bedroom 
1 bathroom
Fully Furnished 
No parking

For Sale: ₱7,000,000 (lowered fr ₱7.8m)",1.0,1.0,,"Solinea Tower 1, Cardinal Rosales Avenue, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3155018,123.9052882,Fully furnished,7000000,,Accommodation | condo | FOR SALE: SOLINEA | 1 Bedroom
https://www.lamudi.com.ph/property/41032-73-b9e77b460736-452e-19e924c-97b0-73a6,House For Sale in Cebu,"Step into freshly renovated two storey house in the heart of Talamban, Cebu City.

Make it yours! Call us today for private viewing.

Full details:

LA = 100sq.m.
FA = 186sq.m.
2 bedrooms
1 Servants Quarter/Visitor's Room
2 T & B
1 Pantry
1 Covered Parking",3.0,2.0,100.0,"Jesusa Ville, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3666604,123.9213677,"24 hours security, Balcony, Electricity, Water, Unfurnished",8000000,,Accommodation | house | TWO STOREY HOUSE
https://www.lamudi.com.ph/property/41032-73-c13c9aff6cdb-5810-19e7753-ace6-7636,Condo For Sale in Cebu Business Park,"Fully Furnished 8th floor
1parking included tower 3
Solinea 2 Bedroom RFO Unit  63sqm

Location : Cebu Business Park (Ayala), Cebu City, Cebu

Welcome to Solinea. Alveo's first master planned, multi-tower residential development in Cebu City presents you with a brilliant living experience: the mellow glow of a home that is exactly the size you need, balanced with the invigorating vibrancy of everything under the sun.

Solinea will rise at an ultra-prime location right across Ayala Center Cebu, a privileged starting point for navigating the city in style. Via Cardinal Rosales and Luzon Avenue, joyride through 50 hectares of the best places to work, live, and chill, cityscapes unbound and energized by green urban spaces.

Landmarks/Accessibility:

-5 minutes going to Ayala Center Cebu

-3 minutes going to City Sports Club

-7 minutes going to University of the Philippines

-9 minutes going to San Carlos Seminary College

-5minutes going to Redemptorist Church

-8 minutes going to Carmelite Monastery

-4 minutes going to Fitness First

Transportation Details:

-Walking Distance from the condominium going to National Hi-way

-PUJ (Public Utility Jeep) going to Malls, Hospitals and Schools



AMENITIES

Shops At The Ground Floor (retail Promenade)

Podium Deck

Roof Deck

Central Amenities

Clubhouse

Lap Pool

Leisure Pool

Children’s Pool

Outdoor Living Area

Playground

Landscaped Pocket Parks

Function Room

Game Room

Gym

Outdoor Events Venue



PROPERTY DETAILS/FEATURES

2 Bedroom

Private Garden In Selected Units

Provision For Multi-point Water Heating System At Shower And Lavatory Areas

Provision For A/c Units: Window-type With Louvers, Or Split-type With Louvered Accu Location Off The Balcony And With Refrigerant Pipes Installed

Provision For Washer/dryer Tapping Point For Exhaust

Individual Metering For Water And Electricity

Sustainable Unit Features

Dual-flush Toilets

Natural Lighting

Led Lighting At The Main Lobby

Natural Ventilation In Common Areas

Cross Ventilation In Residential Floor Lobbies/corridors",2.0,2.0,63.0,"Cardinal Rosales Avenue, Hippodromo, Cebu City, Cebu, Central Visayas, PHL",Cebu,Cebu,10.31557373,123.9053366,"24 hours security, Air conditioning, Alarm, Garage, Cctv, Playground, Concierge, Lift, Fire alarm, Fire exits, Garden, Green area, Gym, Internet, Library, Office room, Panoramic view, Roof garden, Sauna, Security, Smoke detector, Guardhouse, Swimming pool, Video cable, Water, Wifi",14000000,,"Accommodation | condo | RFO Solinea 2Bedroom Unit in Cebu Business Park, Cebu City"
https://www.lamudi.com.ph/property/41032-73-c50fa63fe340-5ef8-19e848f-b7fa-7402,House For Sale in Linao,"🔥 𝐓𝐄𝐑𝐄𝐒𝐀 𝐇𝐄𝐈𝐆𝐇𝐓𝐒 - 𝐋𝐈𝐍𝐀𝐎 𝐓𝐀𝐋𝐈𝐒𝐀𝐘 𝐂𝐈𝐓𝐘, 𝐂𝐄𝐁𝐔! Overlooking views of the sea and the city inside in an exclusive community🏠

🏡𝐑𝐅𝐎: Unit 12 - Single Detached 
🏡𝐏𝐫𝐞𝐬𝐞𝐥𝐥𝐢𝐧𝐠 𝐔𝐧𝐢𝐭𝐬: 6,9,11

HOUSE DETAILS: 
Floor Area: 196 sqm.
Lot Area: 157 sqm. 
3 Bedrooms 
Staff Quarters 
3 Toilet and Bath 
En Suite Masters Toilet & Bath 
Family Area 
Balcony 
Roof deck
Living, Dining & Kitchen Area 
Garden, Service Area & Porch 
Carport 

🚗ACCESSIBILITY: 
🍀7 mins drive to Starmall
🍀12 mins drive to Anjo world
🍀20 mins drive to Il Corso 
🍀22 mins drive to Nustar Resort & Casino
🍀27 mins drive to SM Seaside
🍀36 mins drive to Cebu City
 
📕SITE FEATURES:
🍂Panoramic view of Cebu Coast
🍂Gated Community
🍂Guardhouse
🍂Community Garden
🍂Underground Utilities
🍂Streetlamps
🍂Centralized water distribution system
🍂6.5m and 8.0m wide roads

Price: Php 20,059,426
𝐑𝐞𝐬𝐞𝐫𝐯𝐚𝐭𝐢𝐨𝐧 𝐅𝐞𝐞: 150,000


For reservation and inquiries, please call/chat:

👤 Jerson S. Rejano
📄 PRC Res. #81 Series of 2024
📄 DHSUD R7 No. A-8/2-1250
📱 Smart/Viber: 0947-867-----
📱 TM/WhatsApp: 0905-739-----
Under Licensed Real Estate Broker",4.0,3.0,196.0,"Maghaway, Talisay City, Cebu, Central Visayas, PHL",Talisay,Cebu,10.26772633,123.81391335,"Garage, Cctv, 24 hours security, Equipped kitchen, Panoramic view, Roof garden, Security, Water, Garden, Electricity, Partly furnished",20059426,157.0,"Accommodation | house | Overlooking RFO House and Lot w/ Roof deck in Linao, Talisay City"
https://www.lamudi.com.ph/property/41032-73-c5731f294eed-bfc5-19e6cd4-883f-7501,House For Sale in Banawa,"HOUSE & LOT FOR SALE – GOLDEN LANE VILLAS | GUADALUPE, CEBU CITY 

Prime Residential Location | Walking Distance to Highway

Total Contract Price: ₱18,704,225.60
Reservation Fee: ₱50,000 only
Flexible Financing: Bank Financing Available
Monthly Equity: Starts at ₱83,299.20 (indicative)

PROPERTY HIGHLIGHTS:
Lot Area: 117 sqm
Floor Area: 150 sqm
4 Spacious Bedrooms
3 Toilet & Bath
Bright & Open Living Area
Functional Kitchen & Dining Area
2-Car Garage

LOCATION ADVANTAGE
Located in Guadalupe, Cebu City
Walking distance to main highway
Minutes away from schools, malls, hospitals, and business centers
Highly accessible and well-developed neighborhood

WHY THIS PROPERTY?
Ideal for growing families
Strong investment potential in Cebu City
Located in a high-demand residential area
Limited units available – only 8 left!

Reserve now and request a sample computation or site viewing today!

(WhatsApp/Viber: 0942401----)",4.0,3.0,150.0,"Singson Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3245879,123.8848253,"24 hours security, Air conditioning, Basketball court, Integral kitchen, Built-in wardrobe, Garage, Cctv, Playground, Deck, Drying area, Electricity, Fully fenced, Internet, Security, Guardhouse, Video cable, Wifi, Unfurnished",18704225,117.0,Accommodation | house | 4 Bedroom House and Lot
https://www.lamudi.com.ph/property/41032-73-ca126651c9cc-f98d-19e7ec2-8faf-7425,Condo For Sale in Cebu,"Le Menda Residences
Location: Nivel Hills, Cebu City

Bedroom: Studio
Toilet & Bath: 1
Floor Area: 25 sqm
Sale: Php 6.5M (2 units - 813 & 812)",1.0,1.0,25.0,"Le Menda Residences Nivel Hills, GMA Access Road, Busay, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3460355,123.8965845,"24 hours security, Balcony, Gym, Swimming pool, Fully furnished",6500000,,Accommodation | condo | 2 Studio Condo in Le Menda
https://www.lamudi.com.ph/property/41032-73-e3ec8c860dad-8fa1-19e8452-8058-73b2,Land For Sale in Cebu,"Location: Tisa, Labangon Cebu
Lot Area: 150 sqm
Sale: Php 2.4M

sloping terrain*",,,,"Tisa, Cebu City, Cebu, Pilipinas",Cebu,Cebu,10.3033603,123.8662448,,2400000,150.0,Accommodation | land | Lot
https://www.lamudi.com.ph/property/41032-73-f056e89308ec-ef4-19e6a26-8729-77d7,Condo For Sale in Lahug,"2 Bedroom for Sale 
32Sanson by Rockwell 

PHP25M net
fully furnished 
2 bedrooms 
+ 1 parking 
+1 maid's room with own TB
+2 toilet and bath
90 sqm floor area

message me thru Whatsapp for viewing and inquiries",2.0,2.0,90.0,"Lahug, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3338299,123.8941434,"Alarm, Air conditioning, 24 hours security, Balcony, Garage, Laundry room, Built-in wardrobe, Concierge, Access for people with disabilities, Cctv, Electricity, Equipped kitchen, Fire alarm, Garden, Green area, Fireplace, Fire exits, Gym, Guardhouse, Integral kitchen, Internet, Lift, Panoramic view, Roof garden, Swimming pool, Smoke detector, Service room, Wifi, Yard, Water, Video cable, Fully furnished",25000000,,Accommodation | condo | 2 BEDROOMS
https://www.lamudi.com.ph/property/41032-73-f232454f88b9-4630-19e88c5-baa1-73f6,Condo For Sale in Lahug,"Looking for a smart investment or your next home in the heart of Cebu City?

✨ Own a unit at BE Residences Lahug – Move In Today! ✨

📍 Prime Location – Lahug, Cebu City
✅ Ready for Occupancy (RFO)
✅ Ideal for professionals, students, investors, and OFWs
✅ Near IT Park, Cebu Business Park, universities, hospitals, malls, and major establishments

🌟 AMENITIES YOU'LL LOVE:
🏊 Swimming Pool
💪 Fitness Gym
🎉 Function Room
🌿 Landscaped Garden
👶 Children's Play Area
🛡️ 24/7 Security
🚗 Parking Area
🛗 High-Speed Elevators
🏢 Grand Lobby
📶 Property Management Services

💼 Perfect for:
✔ Rental Investment
✔ Airbnb Business
✔ First-Time Homebuyers
✔ Retirement Home
✔ City Living Convenience

Why rent when you can own?

Secure your unit today and enjoy the convenience of living in one of Cebu City's most accessible locations.

📩 Message me now for available units, sample computations, site viewing schedules, and exclusive promos!

#BEResidencesLahug #CebuCondoForSale #ReadyForOccupancy #CebuProperty #CondoInvestment #LahugCebu #InvestInCebu #RealEstatePhilippines #MoveInReady #CondoLiving",2.0,1.0,68.0,"Saint Anthony, Lahug, Cebu City, Cebu, Central Visayas, PHL",Cebu,Cebu,10.33099833,123.90308661,"24 hours security, Access for people with disabilities, Alarm, Balcony, Integral kitchen, Built-in wardrobe, Garage, Playground, Concierge, Electricity, Lift, Equipped kitchen, Garden, Green area, Gym, Internet, Panoramic view, Sauna, Security, Swimming pool, Terrace, Service room, Water, Wifi, Cctv, Fire alarm, Fire exits, Laundry room, Multipurpose room, Smoke detector, Unfurnished",15476000,,"Accommodation | condo | 🏙️ READY FOR OCCUPANCY CONDO IN LAHUG, CEBU CITY! 🏙️"
https://www.lamudi.com.ph/property/41032-73-f81b03b095b6-4069-19e7ebe-8094-771f,Condo For Sale in Cebu Business Park,"Solinea City Resorts
Location: Cebu Business Park

Bedroom: 3
Toilet & Bath: 4
Floor Area: 150 sqm
Monthly Rent: Php 100,000
Sale: Php 28M

maid's room/driver's room",3.0,4.0,150.0,"Solinea Tower 1, Cardinal Rosales Avenue, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3155018,123.9052882,"24 hours security, Gym, Swimming pool, Fully furnished",100000/month,,Accommodation | condo | 3 Bedroom in Solinea Cebu Business Park
https://www.lamudi.com.ph/property/41032-73-178bb0cba1a5-88a5-19e40d2-8dfa-74ea,House For Sale in Cebu,"Floor Area: 410.05 Square Meters
Lot Area: 470 Square Meters
Selling Price: Php55,000,000.00 Buyer will Shoulder All Taxes and Transfer


SINGLE DETACHED HOUSE (5 Bedrooms, 4 Toilet and Bathroom plus 2-3 Parking)
Masters bedroom with toilet/bath & Jacuzzi. A wide walk in closet.
Guest room with toilet/shower and bath tub. A built in cabinet.
Bedroom 1 and 2, share toilet and bath. A Built in cabinets in both rooms. 
Maid’s quarter with toilet and bath. Built in cabinets with AC
All rooms have air condition and ceiling fan with lights.
Huge storage room inside
Fancy wine bar
Huge walk in pantry area
Family/Theater room
Prayer Room
With Mama Mary’s Grotto in the back.
Dirty kitchen for the maids. Gas stove with washing machine and dryer.
Inside kitchen for the Masters. Electric stove, oven, two door refrigerator and exhaust fan and removable stand with chopping block.
Powder room in ground floor.
Living room, dining room and Master’s Kitchen are together. 
Utility room next to the garage.
30 gallons of water heater for bedroom 1/bedroom room 2 and kitchen water.
50 gallons of water heater for Masters and guest room. 
Water softeners for the whole house
Wide terrace with blinds and entertainment. 
Had a back basement for pots and things you want to keep.
House Blue Print and plans available 
Two Storey House with basement garage.


SUBDIVISION AMENITIES: Multi-Purpose Court with Bleachers, Swimming Pool, Combined Function Rooms, Space for Convenience Store, Clubhouse, North and South Parks, Priveya Hills Commercial Area, Linear Park, Walking & Jogging Trails and Lush Greenery


PAYMENT TERMS: Cash and Bank Financing


Your Trusted Property Provider",5.0,4.0,410.0,"Bacayan, Cebu City, Cebu, Central Visayas, PHL",Cebu,Cebu,10.3881778,123.9192051,"24 hours security, Playground, Garden, Gym, Security, Guardhouse, Swimming pool, Partly furnished",55000002,470.0,Accommodation | house | Priveya Hills Pit-os Cebu House and Lot
https://www.lamudi.com.ph/property/41032-73-557e709932e-2e96-19e5a84-9626-77d7,Townhouse For Sale in Cebu,"Affordable House and Lot For Sale in San Jose Cebu

PROPERTY DETAILS: 
Ready for Occupancy
Lot Area: 82 Square Meter
Floor Area: 115 Square Meter 
Price: Php 6,500,000.00
3 Bedrooms
2 Toilet and Bath
Maids Room with Toilet and Bath
Dining, Living and Kitchen 
Service area
Carport

PAYMENT TERMS:
Option 1: Cash
Option 2: Bank Financing

For Your Assistance Please Contact:
Fredelito A. Asegurado
Real Estate Broker
Registration No. 0032106 
Globe/Viber/WhatsApp: +63 945-249-159four",3.0,2.0,115.0,"San Jose, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3800995,123.9108786,"Balcony, Garage, Water, Wifi",6500000,82.0,Accommodation | house/townhouse | Affordable House and Lot
https://www.lamudi.com.ph/property/41032-73-61e978c35ea2-d5ce-19e2147-a5fb-7d1e,House For Sale in Cebu,"🏡 READY FOR OCCUPANCY | 
THE CLOVERLEAF BANAWA
📍 Banawa, Guadalupe, Cebu City
Experience refined urban living in this exclusive ready-for-occupancy duplex home located in the heart of Banawa, Cebu City. The Cloverleaf Banawa offers a rare blend of modern minimalist architecture, generous living space, and a serene natural setting—perfect for homeowners seeking privacy without sacrificing city convenience.
Tucked within a peaceful residential enclave, this thoughtfully designed property features spacious interiors, high ceilings, and large windows that allow abundant natural light and natural cross-ventilation. With only 2 units available, this is a limited opportunity to own a premium home in a highly accessible and established location.

📌 PROPERTY DETAILS
Location: White Hills Subdivision, Banawa, Guadalupe, Cebu City
Lot Area: 100 sqm per unit
Floor Area: 230 sqm per unit
Units Available: Unit A & Unit B (Duplex with Basement)
Status: Ready for Occupancy

🏠 HOUSE FEATURES
4 Bedrooms
3 Toilet & Bath
2-Car Parking
Living, Dining, and Kitchen Area
Spacious customizable basement
Complete lighting and fixtures
Provision for air-conditioning and water heater
Telephone and cable ready

🌿 SUBDIVISION AMENITIES
24/7 security with roving guards
Basketball court and gymnasium
Function halls for events
Chapel
Organized homeowners association
Reliable water supply and drainage system

💎 PROPERTY HIGHLIGHTS
Prime Banawa location, Cebu City
Facing green mountain views with partial cityscape
Spacious duplex design with flexible basement use (home office, cinema, gym, or entertainment area)
Close to schools, malls, supermarkets, hospitals, and banks

Ready-for-occupancy for immediate move-in
✅ WORRY-FREE OWNERSHIP
Free transfer of title and taxes
Ready water and electrical connections
No hidden charges

📩 Limited availability – only 2 units left. Schedule your exclusive site viewing today.",4.0,3.0,230.0,"Banawa cebu, Horseshoe Dr, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3098059,123.8815427,"24 hours security, Basketball court, Balcony, Garage, Playground, Electricity, Equipped kitchen, Fully fenced, Gym, Security, Water, Wifi, Service room, Powder room, Office room, Unfurnished",15850000,100.0,"Accommodation | house | Ready For Occupancy 4-Bedrooms House in White Hills Subdivision, Guadalupe Cebu City"
